machine_code,unit_number,data_date,kind,event_seq,event_type,sampled_at_jst,start_count,payout,consumption,delta,cum_games,slump_value
M0001,3075,2026-08-29,post_payout,45,ART,2026-08-29T15:38:00+09:00,1,-2,1.6667,-3.6667,3911,-780.3333
M0001,3075,2026-08-29,pre_payout,46,BB,2026-08-29T15:42:00+09:00,49,78,81.6667,-3.6667,3960,-862.0000
M0001,3075,2026-08-29,post_payout,46,BB,2026-08-29T15:42:00+09:00,49,78,81.6667,-3.6667,3960,-784.0000
M0001,3075,2026-08-29,pre_payout,47,ART,2026-08-29T15:43:00+09:00,1,-2,1.6667,-3.6667,3961,-785.6667
M0001,3075,2026-08-29,post_payout,47,ART,2026-08-29T15:43:00+09:00,1,-2,1.6667,-3.6667,3961,-787.6667
M0001,3075,2026-08-29,pre_payout,48,BB,2026-08-29T15:44:00+09:00,7,360,11.6667,348.3333,3968,-799.3333
M0001,3075,2026-08-29,post_payout,48,BB,2026-08-29T15:44:00+09:00,7,360,11.6667,348.3333,3968,-439.3333
M0001,3075,2026-08-29,pre_payout,49,BB,2026-08-29T15:47:00+09:00,4,325,6.6667,318.3333,3972,-446.0000
M0001,3075,2026-08-29,post_payout,49,BB,2026-08-29T15:47:00+09:00,4,325,6.6667,318.3333,3972,-121.0000
M0001,3075,2026-08-29,pre_payout,50,BB,2026-08-29T16:14:00+09:00,358,85,596.6667,-511.6667,4330,-717.6667
M0001,3075,2026-08-29,post_payout,50,BB,2026-08-29T16:14:00+09:00,358,85,596.6667,-511.6667,4330,-632.6667
M0001,3075,2026-08-29,pre_payout,51,ART,2026-08-29T16:15:00+09:00,0,-2,0.0000,-2.0000,4330,-632.6667
M0001,3075,2026-08-29,post_payout,51,ART,2026-08-29T16:15:00+09:00,0,-2,0.0000,-2.0000,4330,-634.6667
M0001,3075,2026-08-29,pre_payout,52,BB,2026-08-29T16:20:00+09:00,71,85,118.3333,-33.3333,4401,-753.0000
M0001,3075,2026-08-29,post_payout,52,BB,2026-08-29T16:20:00+09:00,71,85,118.3333,-33.3333,4401,-668.0000
M0001,3075,2026-08-29,pre_payout,53,ART,2026-08-29T16:21:00+09:00,1,0,1.6667,-1.6667,4402,-669.6667
M0001,3075,2026-08-29,post_payout,53,ART,2026-08-29T16:21:00+09:00,1,0,1.6667,-1.6667,4402,-669.6667
M0001,3075,2026-08-29,pre_payout,54,BB,2026-08-29T16:22:00+09:00,3,181,5.0000,176.0000,4405,-674.6667
M0001,3075,2026-08-29,post_payout,54,BB,2026-08-29T16:22:00+09:00,3,181,5.0000,176.0000,4405,-493.6667
M0001,3075,2026-08-29,pre_payout,55,BB,2026-08-29T16:24:00+09:00,12,385,20.0000,365.0000,4417,-513.6667
M0001,3075,2026-08-29,post_payout,55,BB,2026-08-29T16:24:00+09:00,12,385,20.0000,365.0000,4417,-128.6667
M0001,3075,2026-08-29,pre_payout,56,BB,2026-08-29T16:45:00+09:00,256,87,426.6667,-339.6667,4673,-555.3333
M0001,3075,2026-08-29,post_payout,56,BB,2026-08-29T16:45:00+09:00,256,87,426.6667,-339.6667,4673,-468.3333
M0001,3075,2026-08-29,pre_payout,57,ART,2026-08-29T16:46:00+09:00,0,-2,0.0000,-2.0000,4673,-468.3333
M0001,3075,2026-08-29,post_payout,57,ART,2026-08-29T16:46:00+09:00,0,-2,0.0000,-2.0000,4673,-470.3333
M0001,3075,2026-08-29,pre_payout,58,BB,2026-08-29T16:46:00+09:00,4,434,6.6667,427.3333,4677,-477.0000
M0001,3075,2026-08-29,post_payout,58,BB,2026-08-29T16:46:00+09:00,4,434,6.6667,427.3333,4677,-43.0000
M0001,3075,2026-08-29,pre_payout,59,BB,2026-08-29T16:51:00+09:00,12,161,20.0000,141.0000,4689,-63.0000
M0001,3075,2026-08-29,post_payout,59,BB,2026-08-29T16:51:00+09:00,12,161,20.0000,141.0000,4689,98.0000
M0001,3075,2026-08-29,pre_payout,60,BB,2026-08-29T17:17:00+09:00,358,85,596.6667,-511.6667,5047,-498.6667
M0001,3075,2026-08-29,post_payout,60,BB,2026-08-29T17:17:00+09:00,358,85,596.6667,-511.6667,5047,-413.6667
M0001,3075,2026-08-29,pre_payout,61,ART,2026-08-29T17:18:00+09:00,0,-2,0.0000,-2.0000,5047,-413.6667
M0001,3075,2026-08-29,post_payout,61,ART,2026-08-29T17:18:00+09:00,0,-2,0.0000,-2.0000,5047,-415.6667
M0001,3075,2026-08-29,pre_payout,62,BB,2026-08-29T17:19:00+09:00,7,394,11.6667,382.3333,5054,-427.3333
M0001,3075,2026-08-29,post_payout,62,BB,2026-08-29T17:19:00+09:00,7,394,11.6667,382.3333,5054,-33.3333
M0001,3075,2026-08-29,pre_payout,63,BB,2026-08-29T17:22:00+09:00,4,169,6.6667,162.3333,5058,-40.0000
M0001,3075,2026-08-29,post_payout,63,BB,2026-08-29T17:22:00+09:00,4,169,6.6667,162.3333,5058,129.0000
M0001,3075,2026-08-29,pre_payout,64,BB,2026-08-29T17:25:00+09:00,11,323,18.3333,304.6667,5069,110.6667
M0001,3075,2026-08-29,post_payout,64,BB,2026-08-29T17:25:00+09:00,11,323,18.3333,304.6667,5069,433.6667
M0001,3075,2026-08-29,pre_payout,65,BB,2026-08-29T18:14:00+09:00,684,81,1140.0000,-1059.0000,5753,-706.3333
M0001,3075,2026-08-29,post_payout,65,BB,2026-08-29T18:14:00+09:00,684,81,1140.0000,-1059.0000,5753,-625.3333
M0001,3075,2026-08-29,pre_payout,66,ART,2026-08-29T18:15:00+09:00,0,-2,0.0000,-2.0000,5753,-625.3333
M0001,3075,2026-08-29,post_payout,66,ART,2026-08-29T18:15:00+09:00,0,-2,0.0000,-2.0000,5753,-627.3333
M0001,3075,2026-08-29,pre_payout,67,BB,2026-08-29T18:41:00+09:00,368,87,613.3333,-526.3333,6121,-1240.6667
M0001,3075,2026-08-29,post_payout,67,BB,2026-08-29T18:41:00+09:00,368,87,613.3333,-526.3333,6121,-1153.6667
M0001,3075,2026-08-29,pre_payout,68,ART,2026-08-29T18:42:00+09:00,1,12,1.6667,10.3333,6122,-1155.3333
M0001,3075,2026-08-29,post_payout,68,ART,2026-08-29T18:42:00+09:00,1,12,1.6667,10.3333,6122,-1143.3333
M0001,3075,2026-08-29,pre_payout,69,BB,2026-08-29T18:42:00+09:00,2,164,3.3333,160.6667,6124,-1146.6667
M0001,3075,2026-08-29,post_payout,69,BB,2026-08-29T18:42:00+09:00,2,164,3.3333,160.6667,6124,-982.6667
M0001,3075,2026-08-29,pre_payout,70,BB,2026-08-29T19:32:00+09:00,683,87,1138.3333,-1051.3333,6807,-2121.0000
M0001,3075,2026-08-29,post_payout,70,BB,2026-08-29T19:32:00+09:00,683,87,1138.3333,-1051.3333,6807,-2034.0000
M0001,3075,2026-08-29,pre_payout,71,ART,2026-08-29T19:33:00+09:00,0,-2,0.0000,-2.0000,6807,-2034.0000
M0001,3075,2026-08-29,post_payout,71,ART,2026-08-29T19:33:00+09:00,0,-2,0.0000,-2.0000,6807,-2036.0000
M0001,3075,2026-08-29,pre_payout,72,BB,2026-08-29T19:34:00+09:00,10,163,16.6667,146.3333,6817,-2052.6667
M0001,3075,2026-08-29,post_payout,72,BB,2026-08-29T19:34:00+09:00,10,163,16.6667,146.3333,6817,-1889.6667
M0001,3075,2026-08-29,pre_payout,73,BB,2026-08-29T19:36:00+09:00,4,321,6.6667,314.3333,6821,-1896.3333
M0001,3075,2026-08-29,post_payout,73,BB,2026-08-29T19:36:00+09:00,4,321,6.6667,314.3333,6821,-1575.3333
M0001,3075,2026-08-29,pre_payout,74,BB,2026-08-29T19:48:00+09:00,132,85,220.0000,-135.0000,6953,-1795.3333
M0001,3075,2026-08-29,post_payout,74,BB,2026-08-29T19:48:00+09:00,132,85,220.0000,-135.0000,6953,-1710.3333
M0001,3075,2026-08-29,pre_payout,75,ART,2026-08-29T19:49:00+09:00,0,-2,0.0000,-2.0000,6953,-1710.3333
M0001,3075,2026-08-29,post_payout,75,ART,2026-08-29T19:49:00+09:00,0,-2,0.0000,-2.0000,6953,-1712.3333
M0001,3075,2026-08-29,pre_payout,76,BB,2026-08-29T19:49:00+09:00,4,158,6.6667,151.3333,6957,-1719.0000
M0001,3075,2026-08-29,post_payout,76,BB,2026-08-29T19:49:00+09:00,4,158,6.6667,151.3333,6957,-1561.0000
M0001,3075,2026-08-29,pre_payout,77,BB,2026-08-29T19:55:00+09:00,60,87,100.0000,-13.0000,7017,-1661.0000
M0001,3075,2026-08-29,post_payout,77,BB,2026-08-29T19:55:00+09:00,60,87,100.0000,-13.0000,7017,-1574.0000
M0001,3075,2026-08-29,pre_payout,78,ART,2026-08-29T19:56:00+09:00,0,-2,0.0000,-2.0000,7017,-1574.0000
M0001,3075,2026-08-29,post_payout,78,ART,2026-08-29T19:56:00+09:00,0,-2,0.0000,-2.0000,7017,-1576.0000
M0001,3075,2026-08-29,pre_payout,79,BB,2026-08-29T21:20:00+09:00,1039,85,1731.6667,-1646.6667,8056,-3307.6667
M0001,3075,2026-08-29,post_payout,79,BB,2026-08-29T21:20:00+09:00,1039,85,1731.6667,-1646.6667,8056,-3222.6667
M0001,3075,2026-08-29,pre_payout,80,ART,2026-08-29T21:21:00+09:00,1,-2,1.6667,-3.6667,8057,-3224.3333
M0001,3075,2026-08-29,post_payout,80,ART,2026-08-29T21:21:00+09:00,1,-2,1.6667,-3.6667,8057,-3226.3333
M0001,3075,2026-08-29,pre_payout,81,BB,2026-08-29T21:30:00+09:00,122,85,203.3333,-118.3333,8179,-3429.6667
M0001,3075,2026-08-29,post_payout,81,BB,2026-08-29T21:30:00+09:00,122,85,203.3333,-118.3333,8179,-3344.6667
M0001,3075,2026-08-29,pre_payout,82,ART,2026-08-29T21:30:00+09:00,1,-2,1.6667,-3.6667,8180,-3346.3333
M0001,3075,2026-08-29,post_payout,82,ART,2026-08-29T21:30:00+09:00,1,-2,1.6667,-3.6667,8180,-3348.3333
M0001,3075,2026-08-29,eod_remaining,,,2026-08-29T22:32:31+09:00,9,0,15.0000,-15.0000,8189,-3363.3333
M0001,3075,2026-08-30,origin,,,2026-08-30T10:15:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-30,pre_payout,1,BB,2026-08-30T10:15:00+09:00,128,85,213.3333,-128.3333,128,-213.3333
M0001,3075,2026-08-30,post_payout,1,BB,2026-08-30T10:15:00+09:00,128,85,213.3333,-128.3333,128,-128.3333
M0001,3075,2026-08-30,pre_payout,2,ART,2026-08-30T10:15:00+09:00,0,0,0.0000,0.0000,128,-128.3333
M0001,3075,2026-08-30,post_payout,2,ART,2026-08-30T10:15:00+09:00,0,0,0.0000,0.0000,128,-128.3333
M0001,3075,2026-08-30,pre_payout,3,BB,2026-08-30T10:17:00+09:00,10,441,16.6667,424.3333,138,-145.0000
M0001,3075,2026-08-30,post_payout,3,BB,2026-08-30T10:17:00+09:00,10,441,16.6667,424.3333,138,296.0000
M0001,3075,2026-08-30,pre_payout,4,BB,2026-08-30T10:37:00+09:00,252,85,420.0000,-335.0000,390,-124.0000
M0001,3075,2026-08-30,post_payout,4,BB,2026-08-30T10:37:00+09:00,252,85,420.0000,-335.0000,390,-39.0000
M0001,3075,2026-08-30,pre_payout,5,ART,2026-08-30T10:38:00+09:00,0,-2,0.0000,-2.0000,390,-39.0000
M0001,3075,2026-08-30,post_payout,5,ART,2026-08-30T10:38:00+09:00,0,-2,0.0000,-2.0000,390,-41.0000
M0001,3075,2026-08-30,pre_payout,6,BB,2026-08-30T11:24:00+09:00,645,87,1075.0000,-988.0000,1035,-1116.0000
M0001,3075,2026-08-30,post_payout,6,BB,2026-08-30T11:24:00+09:00,645,87,1075.0000,-988.0000,1035,-1029.0000
M0001,3075,2026-08-30,pre_payout,7,ART,2026-08-30T11:25:00+09:00,1,-2,1.6667,-3.6667,1036,-1030.6667
M0001,3075,2026-08-30,post_payout,7,ART,2026-08-30T11:25:00+09:00,1,-2,1.6667,-3.6667,1036,-1032.6667
M0001,3075,2026-08-30,pre_payout,8,BB,2026-08-30T11:25:00+09:00,4,321,6.6667,314.3333,1040,-1039.3333
M0001,3075,2026-08-30,post_payout,8,BB,2026-08-30T11:25:00+09:00,4,321,6.6667,314.3333,1040,-718.3333
M0001,3075,2026-08-30,pre_payout,9,BB,2026-08-30T11:29:00+09:00,7,535,11.6667,523.3333,1047,-730.0000
M0001,3075,2026-08-30,post_payout,9,BB,2026-08-30T11:29:00+09:00,7,535,11.6667,523.3333,1047,-195.0000
M0001,3075,2026-08-30,pre_payout,10,BB,2026-08-30T12:45:00+09:00,1038,82,1730.0000,-1648.0000,2085,-1925.0000
M0001,3075,2026-08-30,post_payout,10,BB,2026-08-30T12:45:00+09:00,1038,82,1730.0000,-1648.0000,2085,-1843.0000
M0001,3075,2026-08-30,pre_payout,11,ART,2026-08-30T12:46:00+09:00,0,0,0.0000,0.0000,2085,-1843.0000
M0001,3075,2026-08-30,post_payout,11,ART,2026-08-30T12:46:00+09:00,0,0,0.0000,0.0000,2085,-1843.0000
M0001,3075,2026-08-30,pre_payout,12,BB,2026-08-30T12:50:00+09:00,51,85,85.0000,0.0000,2136,-1928.0000
M0001,3075,2026-08-30,post_payout,12,BB,2026-08-30T12:50:00+09:00,51,85,85.0000,0.0000,2136,-1843.0000
M0001,3075,2026-08-30,pre_payout,13,ART,2026-08-30T12:51:00+09:00,1,-2,1.6667,-3.6667,2137,-1844.6667
M0001,3075,2026-08-30,post_payout,13,ART,2026-08-30T12:51:00+09:00,1,-2,1.6667,-3.6667,2137,-1846.6667
M0001,3075,2026-08-30,pre_payout,14,BB,2026-08-30T12:54:00+09:00,42,87,70.0000,17.0000,2179,-1916.6667
M0001,3075,2026-08-30,post_payout,14,BB,2026-08-30T12:54:00+09:00,42,87,70.0000,17.0000,2179,-1829.6667
M0001,3075,2026-08-30,pre_payout,15,ART,2026-08-30T12:55:00+09:00,1,-2,1.6667,-3.6667,2180,-1831.3333
M0001,3075,2026-08-30,post_payout,15,ART,2026-08-30T12:55:00+09:00,1,-2,1.6667,-3.6667,2180,-1833.3333
M0001,3075,2026-08-30,pre_payout,16,BB,2026-08-30T12:56:00+09:00,4,160,6.6667,153.3333,2184,-1840.0000
M0001,3075,2026-08-30,post_payout,16,BB,2026-08-30T12:56:00+09:00,4,160,6.6667,153.3333,2184,-1680.0000
M0001,3075,2026-08-30,pre_payout,17,BB,2026-08-30T12:58:00+09:00,6,167,10.0000,157.0000,2190,-1690.0000
M0001,3075,2026-08-30,post_payout,17,BB,2026-08-30T12:58:00+09:00,6,167,10.0000,157.0000,2190,-1523.0000
M0001,3075,2026-08-30,pre_payout,18,BB,2026-08-30T13:14:00+09:00,218,87,363.3333,-276.3333,2408,-1886.3333
M0001,3075,2026-08-30,post_payout,18,BB,2026-08-30T13:14:00+09:00,218,87,363.3333,-276.3333,2408,-1799.3333
M0001,3075,2026-08-30,pre_payout,19,ART,2026-08-30T13:15:00+09:00,0,-2,0.0000,-2.0000,2408,-1799.3333
M0001,3075,2026-08-30,post_payout,19,ART,2026-08-30T13:15:00+09:00,0,-2,0.0000,-2.0000,2408,-1801.3333
M0001,3075,2026-08-30,pre_payout,20,BB,2026-08-30T13:40:00+09:00,360,87,600.0000,-513.0000,2768,-2401.3333
M0001,3075,2026-08-30,post_payout,20,BB,2026-08-30T13:40:00+09:00,360,87,600.0000,-513.0000,2768,-2314.3333
M0001,3075,2026-08-30,pre_payout,21,ART,2026-08-30T13:41:00+09:00,1,12,1.6667,10.3333,2769,-2316.0000
M0001,3075,2026-08-30,post_payout,21,ART,2026-08-30T13:41:00+09:00,1,12,1.6667,10.3333,2769,-2304.0000
M0001,3075,2026-08-30,pre_payout,22,BB,2026-08-30T13:42:00+09:00,2,83,3.3333,79.6667,2771,-2307.3333
M0001,3075,2026-08-30,post_payout,22,BB,2026-08-30T13:42:00+09:00,2,83,3.3333,79.6667,2771,-2224.3333
M0001,3075,2026-08-30,pre_payout,23,BB,2026-08-30T13:43:00+09:00,5,217,8.3333,208.6667,2776,-2232.6667
M0001,3075,2026-08-30,post_payout,23,BB,2026-08-30T13:43:00+09:00,5,217,8.3333,208.6667,2776,-2015.6667
M0001,3075,2026-08-30,pre_payout,24,BB,2026-08-30T13:45:00+09:00,8,171,13.3333,157.6667,2784,-2029.0000
M0001,3075,2026-08-30,post_payout,24,BB,2026-08-30T13:45:00+09:00,8,171,13.3333,157.6667,2784,-1858.0000
M0001,3075,2026-08-30,pre_payout,25,BB,2026-08-30T13:47:00+09:00,6,385,10.0000,375.0000,2790,-1868.0000
M0001,3075,2026-08-30,post_payout,25,BB,2026-08-30T13:47:00+09:00,6,385,10.0000,375.0000,2790,-1483.0000
M0001,3075,2026-08-30,pre_payout,26,BB,2026-08-30T13:52:00+09:00,13,79,21.6667,57.3333,2803,-1504.6667
M0001,3075,2026-08-30,post_payout,26,BB,2026-08-30T13:52:00+09:00,13,79,21.6667,57.3333,2803,-1425.6667
M0001,3075,2026-08-30,pre_payout,27,BB,2026-08-30T14:02:00+09:00,136,83,226.6667,-143.6667,2939,-1652.3333
M0001,3075,2026-08-30,post_payout,27,BB,2026-08-30T14:02:00+09:00,136,83,226.6667,-143.6667,2939,-1569.3333
M0001,3075,2026-08-30,pre_payout,28,ART,2026-08-30T14:03:00+09:00,0,0,0.0000,0.0000,2939,-1569.3333
M0001,3075,2026-08-30,post_payout,28,ART,2026-08-30T14:03:00+09:00,0,0,0.0000,0.0000,2939,-1569.3333
M0001,3075,2026-08-30,pre_payout,29,BB,2026-08-30T14:14:00+09:00,155,85,258.3333,-173.3333,3094,-1827.6667
M0001,3075,2026-08-30,post_payout,29,BB,2026-08-30T14:14:00+09:00,155,85,258.3333,-173.3333,3094,-1742.6667
M0001,3075,2026-08-30,pre_payout,30,ART,2026-08-30T14:15:00+09:00,1,-2,1.6667,-3.6667,3095,-1744.3333
M0001,3075,2026-08-30,post_payout,30,ART,2026-08-30T14:15:00+09:00,1,-2,1.6667,-3.6667,3095,-1746.3333
M0001,3075,2026-08-30,pre_payout,31,BB,2026-08-30T14:26:00+09:00,156,155,260.0000,-105.0000,3251,-2006.3333
M0001,3075,2026-08-30,post_payout,31,BB,2026-08-30T14:26:00+09:00,156,155,260.0000,-105.0000,3251,-1851.3333
M0001,3075,2026-08-30,pre_payout,32,ART,2026-08-30T14:27:00+09:00,1,0,1.6667,-1.6667,3252,-1853.0000
M0001,3075,2026-08-30,post_payout,32,ART,2026-08-30T14:27:00+09:00,1,0,1.6667,-1.6667,3252,-1853.0000
M0001,3075,2026-08-30,pre_payout,33,BB,2026-08-30T14:28:00+09:00,10,258,16.6667,241.3333,3262,-1869.6667
M0001,3075,2026-08-30,post_payout,33,BB,2026-08-30T14:28:00+09:00,10,258,16.6667,241.3333,3262,-1611.6667
M0001,3075,2026-08-30,pre_payout,34,BB,2026-08-30T14:33:00+09:00,32,87,53.3333,33.6667,3294,-1665.0000
M0001,3075,2026-08-30,post_payout,34,BB,2026-08-30T14:33:00+09:00,32,87,53.3333,33.6667,3294,-1578.0000
M0001,3075,2026-08-30,pre_payout,35,ART,2026-08-30T14:34:00+09:00,0,-2,0.0000,-2.0000,3294,-1578.0000
M0001,3075,2026-08-30,post_payout,35,ART,2026-08-30T14:34:00+09:00,0,-2,0.0000,-2.0000,3294,-1580.0000
M0001,3075,2026-08-30,pre_payout,36,BB,2026-08-30T15:20:00+09:00,662,83,1103.3333,-1020.3333,3956,-2683.3333
M0001,3075,2026-08-30,post_payout,36,BB,2026-08-30T15:20:00+09:00,662,83,1103.3333,-1020.3333,3956,-2600.3333
M0001,3075,2026-08-30,pre_payout,37,ART,2026-08-30T15:20:00+09:00,1,-2,1.6667,-3.6667,3957,-2602.0000
M0001,3075,2026-08-30,post_payout,37,ART,2026-08-30T15:20:00+09:00,1,-2,1.6667,-3.6667,3957,-2604.0000
M0001,3075,2026-08-30,pre_payout,38,BB,2026-08-30T15:31:00+09:00,142,87,236.6667,-149.6667,4099,-2840.6667
M0001,3075,2026-08-30,post_payout,38,BB,2026-08-30T15:31:00+09:00,142,87,236.6667,-149.6667,4099,-2753.6667
M0001,3075,2026-08-30,pre_payout,39,ART,2026-08-30T15:32:00+09:00,1,-2,1.6667,-3.6667,4100,-2755.3333
M0001,3075,2026-08-30,post_payout,39,ART,2026-08-30T15:32:00+09:00,1,-2,1.6667,-3.6667,4100,-2757.3333
M0001,3075,2026-08-30,pre_payout,40,BB,2026-08-30T15:50:00+09:00,159,87,265.0000,-178.0000,4259,-3022.3333
M0001,3075,2026-08-30,post_payout,40,BB,2026-08-30T15:50:00+09:00,159,87,265.0000,-178.0000,4259,-2935.3333
M0001,3075,2026-08-30,pre_payout,41,ART,2026-08-30T15:51:00+09:00,1,-2,1.6667,-3.6667,4260,-2937.0000
M0001,3075,2026-08-30,post_payout,41,ART,2026-08-30T15:51:00+09:00,1,-2,1.6667,-3.6667,4260,-2939.0000
M0001,3075,2026-08-30,pre_payout,42,BB,2026-08-30T16:35:00+09:00,577,85,961.6667,-876.6667,4837,-3900.6667
M0001,3075,2026-08-30,post_payout,42,BB,2026-08-30T16:35:00+09:00,577,85,961.6667,-876.6667,4837,-3815.6667
M0001,3075,2026-08-30,pre_payout,43,ART,2026-08-30T16:36:00+09:00,1,-2,1.6667,-3.6667,4838,-3817.3333
M0001,3075,2026-08-30,post_payout,43,ART,2026-08-30T16:36:00+09:00,1,-2,1.6667,-3.6667,4838,-3819.3333
M0001,3075,2026-08-30,pre_payout,44,BB,2026-08-30T16:37:00+09:00,8,181,13.3333,167.6667,4846,-3832.6667
M0001,3075,2026-08-30,post_payout,44,BB,2026-08-30T16:37:00+09:00,8,181,13.3333,167.6667,4846,-3651.6667
M0001,3075,2026-08-30,pre_payout,45,BB,2026-08-30T16:39:00+09:00,7,167,11.6667,155.3333,4853,-3663.3333
M0001,3075,2026-08-30,post_payout,45,BB,2026-08-30T16:39:00+09:00,7,167,11.6667,155.3333,4853,-3496.3333
M0001,3075,2026-08-30,pre_payout,46,BB,2026-08-30T17:19:00+09:00,283,85,471.6667,-386.6667,5136,-3968.0000
M0001,3075,2026-08-30,post_payout,46,BB,2026-08-30T17:19:00+09:00,283,85,471.6667,-386.6667,5136,-3883.0000
M0001,3075,2026-08-30,pre_payout,47,ART,2026-08-30T17:20:00+09:00,1,-2,1.6667,-3.6667,5137,-3884.6667
M0001,3075,2026-08-30,post_payout,47,ART,2026-08-30T17:20:00+09:00,1,-2,1.6667,-3.6667,5137,-3886.6667
M0001,3075,2026-08-30,pre_payout,48,BB,2026-08-30T17:23:00+09:00,6,167,10.0000,157.0000,5143,-3896.6667
M0001,3075,2026-08-30,post_payout,48,BB,2026-08-30T17:23:00+09:00,6,167,10.0000,157.0000,5143,-3729.6667
M0001,3075,2026-08-30,pre_payout,49,BB,2026-08-30T17:27:00+09:00,12,163,20.0000,143.0000,5155,-3749.6667
M0001,3075,2026-08-30,post_payout,49,BB,2026-08-30T17:27:00+09:00,12,163,20.0000,143.0000,5155,-3586.6667
M0001,3075,2026-08-30,pre_payout,50,BB,2026-08-30T18:00:00+09:00,375,85,625.0000,-540.0000,5530,-4211.6667
M0001,3075,2026-08-30,post_payout,50,BB,2026-08-30T18:00:00+09:00,375,85,625.0000,-540.0000,5530,-4126.6667
M0001,3075,2026-08-30,pre_payout,51,ART,2026-08-30T18:00:00+09:00,0,0,0.0000,0.0000,5530,-4126.6667
M0001,3075,2026-08-30,post_payout,51,ART,2026-08-30T18:00:00+09:00,0,0,0.0000,0.0000,5530,-4126.6667
M0001,3075,2026-08-30,pre_payout,52,BB,2026-08-30T18:26:00+09:00,305,79,508.3333,-429.3333,5835,-4635.0000
M0001,3075,2026-08-30,post_payout,52,BB,2026-08-30T18:26:00+09:00,305,79,508.3333,-429.3333,5835,-4556.0000
M0001,3075,2026-08-30,pre_payout,53,ART,2026-08-30T18:27:00+09:00,1,-2,1.6667,-3.6667,5836,-4557.6667
M0001,3075,2026-08-30,post_payout,53,ART,2026-08-30T18:27:00+09:00,1,-2,1.6667,-3.6667,5836,-4559.6667
M0001,3075,2026-08-30,pre_payout,54,BB,2026-08-30T18:47:00+09:00,237,83,395.0000,-312.0000,6073,-4954.6667
M0001,3075,2026-08-30,post_payout,54,BB,2026-08-30T18:47:00+09:00,237,83,395.0000,-312.0000,6073,-4871.6667
M0001,3075,2026-08-30,pre_payout,55,ART,2026-08-30T18:48:00+09:00,1,-2,1.6667,-3.6667,6074,-4873.3333
M0001,3075,2026-08-30,post_payout,55,ART,2026-08-30T18:48:00+09:00,1,-2,1.6667,-3.6667,6074,-4875.3333
M0001,3075,2026-08-30,pre_payout,56,BB,2026-08-30T19:13:00+09:00,285,87,475.0000,-388.0000,6359,-5350.3333
M0001,3075,2026-08-30,post_payout,56,BB,2026-08-30T19:13:00+09:00,285,87,475.0000,-388.0000,6359,-5263.3333
M0001,3075,2026-08-30,pre_payout,57,ART,2026-08-30T19:14:00+09:00,1,-2,1.6667,-3.6667,6360,-5265.0000
M0001,3075,2026-08-30,post_payout,57,ART,2026-08-30T19:14:00+09:00,1,-2,1.6667,-3.6667,6360,-5267.0000
M0001,3075,2026-08-30,pre_payout,58,BB,2026-08-30T19:50:00+09:00,446,85,743.3333,-658.3333,6806,-6010.3333
M0001,3075,2026-08-30,post_payout,58,BB,2026-08-30T19:50:00+09:00,446,85,743.3333,-658.3333,6806,-5925.3333
M0001,3075,2026-08-30,pre_payout,59,ART,2026-08-30T19:51:00+09:00,1,0,1.6667,-1.6667,6807,-5927.0000
M0001,3075,2026-08-30,post_payout,59,ART,2026-08-30T19:51:00+09:00,1,0,1.6667,-1.6667,6807,-5927.0000
M0001,3075,2026-08-30,pre_payout,60,BB,2026-08-30T19:53:00+09:00,3,459,5.0000,454.0000,6810,-5932.0000
M0001,3075,2026-08-30,post_payout,60,BB,2026-08-30T19:53:00+09:00,3,459,5.0000,454.0000,6810,-5473.0000
M0001,3075,2026-08-30,pre_payout,61,BB,2026-08-30T20:01:00+09:00,12,169,20.0000,149.0000,6822,-5493.0000
M0001,3075,2026-08-30,post_payout,61,BB,2026-08-30T20:01:00+09:00,12,169,20.0000,149.0000,6822,-5324.0000
M0001,3075,2026-08-30,pre_payout,62,BB,2026-08-30T20:55:00+09:00,491,85,818.3333,-733.3333,7313,-6142.3333
M0001,3075,2026-08-30,post_payout,62,BB,2026-08-30T20:55:00+09:00,491,85,818.3333,-733.3333,7313,-6057.3333
M0001,3075,2026-08-30,pre_payout,63,ART,2026-08-30T20:56:00+09:00,0,-2,0.0000,-2.0000,7313,-6057.3333
M0001,3075,2026-08-30,post_payout,63,ART,2026-08-30T20:56:00+09:00,0,-2,0.0000,-2.0000,7313,-6059.3333
M0001,3075,2026-08-30,pre_payout,64,BB,2026-08-30T21:31:00+09:00,407,87,678.3333,-591.3333,7720,-6737.6667
M0001,3075,2026-08-30,post_payout,64,BB,2026-08-30T21:31:00+09:00,407,87,678.3333,-591.3333,7720,-6650.6667
M0001,3075,2026-08-30,pre_payout,65,ART,2026-08-30T21:32:00+09:00,1,-2,1.6667,-3.6667,7721,-6652.3333
M0001,3075,2026-08-30,post_payout,65,ART,2026-08-30T21:32:00+09:00,1,-2,1.6667,-3.6667,7721,-6654.3333
M0001,3075,2026-08-30,pre_payout,66,BB,2026-08-30T21:45:00+09:00,149,87,248.3333,-161.3333,7870,-6902.6667
M0001,3075,2026-08-30,post_payout,66,BB,2026-08-30T21:45:00+09:00,149,87,248.3333,-161.3333,7870,-6815.6667
M0001,3075,2026-08-30,pre_payout,67,ART,2026-08-30T21:46:00+09:00,1,-2,1.6667,-3.6667,7871,-6817.3333
