machine_code,unit_number,data_date,sampled_at_jst,original_slump_value,chained_slump_value,hours_from_origin,is_day_start
M0006,3080,2026-08-16,2026-08-16T10:53:41+09:00,-200,800,56.1714,1
M0006,3080,2026-08-16,2026-08-16T11:28:27+09:00,-600,400,56.7508,0
M0006,3080,2026-08-16,2026-08-16T12:02:27+09:00,-100,900,57.3175,0
M0006,3080,2026-08-16,2026-08-16T12:35:49+09:00,-800,200,57.8736,0
M0006,3080,2026-08-16,2026-08-16T13:06:49+09:00,-1500,-500,58.3903,0
M0006,3080,2026-08-16,2026-08-16T13:36:19+09:00,-2200,-1200,58.8819,0
M0006,3080,2026-08-16,2026-08-16T14:09:21+09:00,-1200,-200,59.4325,0
M0006,3080,2026-08-16,2026-08-16T14:51:21+09:00,-1700,-700,60.1325,0
M0006,3080,2026-08-16,2026-08-16T15:29:10+09:00,-1300,-300,60.7628,0
M0006,3080,2026-08-16,2026-08-16T16:05:23+09:00,-500,500,61.3664,0
M0006,3080,2026-08-16,2026-08-16T16:39:55+09:00,-200,800,61.9419,0
M0006,3080,2026-08-16,2026-08-16T17:30:17+09:00,-700,300,62.7814,0
M0006,3080,2026-08-16,2026-08-16T18:07:35+09:00,-1100,-100,63.4031,0
M0006,3080,2026-08-16,2026-08-16T18:38:25+09:00,-1700,-700,63.9169,0
M0006,3080,2026-08-16,2026-08-16T19:40:19+09:00,-800,200,64.9486,0
M0006,3080,2026-08-16,2026-08-16T20:25:39+09:00,-1100,-100,65.7042,0
M0006,3080,2026-08-16,2026-08-16T21:04:51+09:00,100,1100,66.3575,0
M0006,3080,2026-08-16,2026-08-16T21:42:13+09:00,1300,2300,66.9803,0
M0006,3080,2026-08-16,2026-08-16T22:32:01+09:00,500,1500,67.8103,0
M0006,3080,2026-08-16,2026-08-16T23:11:15+09:00,100,1100,68.4642,0
M0006,3080,2026-08-17,2026-08-17T10:52:31+09:00,0,1100,68.4642,1
M0006,3080,2026-08-17,2026-08-17T11:28:29+09:00,-600,500,69.0636,0
M0006,3080,2026-08-17,2026-08-17T12:02:23+09:00,-300,800,69.6286,0
M0006,3080,2026-08-17,2026-08-17T13:07:15+09:00,-900,200,70.7097,0
M0006,3080,2026-08-17,2026-08-17T13:35:21+09:00,-1500,-400,71.1781,0
M0006,3080,2026-08-17,2026-08-17T14:03:11+09:00,-1900,-800,71.6419,0
M0006,3080,2026-08-17,2026-08-17T14:36:43+09:00,-2400,-1300,72.2008,0
M0006,3080,2026-08-17,2026-08-17T15:11:21+09:00,-2600,-1500,72.7781,0
M0006,3080,2026-08-17,2026-08-17T15:59:33+09:00,-3400,-2300,73.5814,0
M0006,3080,2026-08-17,2026-08-17T16:33:27+09:00,-2500,-1400,74.1464,0
M0006,3080,2026-08-17,2026-08-17T19:09:23+09:00,-3000,-1900,76.7453,0
M0006,3080,2026-08-17,2026-08-17T19:59:55+09:00,-2500,-1400,77.5875,0
M0006,3080,2026-08-17,2026-08-17T21:13:05+09:00,-2800,-1700,78.8069,0
M0006,3080,2026-08-17,2026-08-17T21:59:13+09:00,-2900,-1800,79.5758,0
M0006,3080,2026-08-17,2026-08-17T23:11:50+09:00,-2200,-1100,80.7861,0
M0006,3080,2026-08-18,2026-08-18T10:52:51+09:00,-100,-1100,80.7861,1
M0006,3080,2026-08-18,2026-08-18T11:28:45+09:00,-600,-1600,81.3844,0
M0006,3080,2026-08-18,2026-08-18T12:02:47+09:00,-1300,-2300,81.9517,0
M0006,3080,2026-08-18,2026-08-18T12:35:21+09:00,-1700,-2700,82.4944,0
M0006,3080,2026-08-18,2026-08-18T13:07:37+09:00,-2400,-3400,83.0322,0
M0006,3080,2026-08-18,2026-08-18T13:35:43+09:00,-1800,-2800,83.5006,0
M0006,3080,2026-08-18,2026-08-18T14:04:28+09:00,-1200,-2200,83.9797,0
M0007,3081,2026-08-11,2026-08-11T10:53:13+09:00,0,0,0.0000,1
M0007,3081,2026-08-11,2026-08-11T11:28:39+09:00,-600,-600,0.5906,0
M0007,3081,2026-08-11,2026-08-11T12:02:43+09:00,-500,-500,1.1583,0
M0007,3081,2026-08-11,2026-08-11T12:36:02+09:00,-600,-600,1.7136,0
M0007,3081,2026-08-11,2026-08-11T13:06:25+09:00,-1200,-1200,2.2200,0
M0007,3081,2026-08-11,2026-08-11T13:34:33+09:00,-1500,-1500,2.6889,0
M0007,3081,2026-08-11,2026-08-11T14:09:42+09:00,-2500,-2500,3.2747,0
M0007,3081,2026-08-11,2026-08-11T14:50:37+09:00,-1900,-1900,3.9567,0
M0007,3081,2026-08-11,2026-08-11T15:29:09+09:00,-1700,-1700,4.5989,0
M0007,3081,2026-08-11,2026-08-11T16:05:23+09:00,-1900,-1900,5.2028,0
M0007,3081,2026-08-11,2026-08-11T16:40:17+09:00,-1800,-1800,5.7844,0
M0007,3081,2026-08-11,2026-08-11T17:28:47+09:00,-2200,-2200,6.5928,0
M0007,3081,2026-08-11,2026-08-11T18:41:47+09:00,-2800,-2800,7.8094,0
M0007,3081,2026-08-11,2026-08-11T19:30:51+09:00,-3400,-3400,8.6272,0
M0007,3081,2026-08-11,2026-08-11T20:08:57+09:00,-3200,-3200,9.2622,0
M0007,3081,2026-08-12,2026-08-12T10:53:47+09:00,0,-3200,9.2622,1
M0007,3081,2026-08-12,2026-08-12T12:36:01+09:00,-400,-3600,10.9661,0
M0007,3081,2026-08-12,2026-08-12T13:06:31+09:00,-600,-3800,11.4744,0
M0007,3081,2026-08-12,2026-08-12T19:01:02+09:00,-1000,-4200,17.3831,0
M0007,3081,2026-08-12,2026-08-12T19:36:51+09:00,-500,-3700,17.9800,0
M0007,3081,2026-08-12,2026-08-12T21:03:27+09:00,-1100,-4300,19.4233,0
M0007,3081,2026-08-12,2026-08-12T21:39:31+09:00,-1200,-4400,20.0244,0
M0007,3081,2026-08-12,2026-08-12T22:26:01+09:00,-800,-4000,20.7994,0
M0007,3081,2026-08-13,2026-08-13T10:54:54+09:00,-100,-4000,20.7994,1
M0007,3081,2026-08-13,2026-08-13T11:29:13+09:00,-500,-4400,21.3714,0
M0007,3081,2026-08-13,2026-08-13T12:03:39+09:00,-600,-4500,21.9453,0
M0007,3081,2026-08-13,2026-08-13T12:36:57+09:00,-1300,-5200,22.5003,0
M0007,3081,2026-08-13,2026-08-13T13:09:39+09:00,-2400,-6300,23.0453,0
M0007,3081,2026-08-13,2026-08-13T14:00:59+09:00,-2900,-6800,23.9008,0
M0007,3081,2026-08-13,2026-08-13T14:35:09+09:00,-3600,-7500,24.4703,0
M0007,3081,2026-08-13,2026-08-13T15:58:27+09:00,-4000,-7900,25.8586,0
M0007,3081,2026-08-13,2026-08-13T16:33:27+09:00,-3800,-7700,26.4419,0
M0007,3081,2026-08-13,2026-08-13T17:10:25+09:00,-5000,-8900,27.0581,0
M0007,3081,2026-08-13,2026-08-13T17:59:47+09:00,-3000,-6900,27.8808,0
M0007,3081,2026-08-13,2026-08-13T18:36:04+09:00,-3100,-7000,28.4856,0
M0007,3081,2026-08-13,2026-08-13T19:14:33+09:00,-3500,-7400,29.1269,0
M0007,3081,2026-08-13,2026-08-13T20:02:43+09:00,-1700,-5600,29.9297,0
M0007,3081,2026-08-13,2026-08-13T20:39:10+09:00,-2600,-6500,30.5372,0
M0007,3081,2026-08-13,2026-08-13T21:23:43+09:00,-3300,-7200,31.2797,0
M0007,3081,2026-08-13,2026-08-13T22:03:35+09:00,-3800,-7700,31.9442,0
M0007,3081,2026-08-13,2026-08-13T22:40:21+09:00,-3600,-7500,32.5569,0
M0007,3081,2026-08-14,2026-08-14T10:54:41+09:00,0,-7500,32.5569,1
M0007,3081,2026-08-14,2026-08-14T11:29:45+09:00,700,-6800,33.1414,0
M0007,3081,2026-08-14,2026-08-14T12:04:15+09:00,1900,-5600,33.7164,0
M0007,3081,2026-08-14,2026-08-14T12:37:28+09:00,1400,-6100,34.2700,0
M0007,3081,2026-08-14,2026-08-14T13:06:37+09:00,1200,-6300,34.7558,0
M0007,3081,2026-08-14,2026-08-14T13:35:02+09:00,700,-6800,35.2294,0
M0007,3081,2026-08-14,2026-08-14T14:10:37+09:00,-200,-7700,35.8225,0
M0007,3081,2026-08-14,2026-08-14T14:55:41+09:00,100,-7400,36.5736,0
M0007,3081,2026-08-14,2026-08-14T15:31:41+09:00,-100,-7600,37.1736,0
M0007,3081,2026-08-14,2026-08-14T16:08:02+09:00,-300,-7800,37.7794,0
M0007,3081,2026-08-14,2026-08-14T16:41:57+09:00,400,-7100,38.3447,0
M0007,3081,2026-08-14,2026-08-14T17:30:37+09:00,2600,-4900,39.1558,0
M0007,3081,2026-08-14,2026-08-14T18:07:43+09:00,4000,-3500,39.7742,0
M0007,3081,2026-08-14,2026-08-14T18:43:04+09:00,4800,-2700,40.3633,0
M0007,3081,2026-08-14,2026-08-14T19:31:33+09:00,4700,-2800,41.1714,0
M0007,3081,2026-08-14,2026-08-14T20:09:17+09:00,3900,-3600,41.8003,0
M0007,3081,2026-08-14,2026-08-14T20:55:41+09:00,5600,-1900,42.5736,0
M0007,3081,2026-08-14,2026-08-14T21:33:02+09:00,6700,-800,43.1961,0
M0007,3081,2026-08-14,2026-08-14T22:11:45+09:00,5300,-2200,43.8414,0
M0007,3081,2026-08-14,2026-08-14T23:00:09+09:00,5400,-2100,44.6481,0
M0007,3081,2026-08-15,2026-08-15T10:54:13+09:00,-100,-2100,44.6481,1
M0007,3081,2026-08-15,2026-08-15T11:29:09+09:00,-700,-2700,45.2303,0
M0007,3081,2026-08-15,2026-08-15T12:03:27+09:00,-1400,-3400,45.8019,0
M0007,3081,2026-08-15,2026-08-15T12:36:37+09:00,-2000,-4000,46.3547,0
M0007,3081,2026-08-15,2026-08-15T13:08:49+09:00,-2300,-4300,46.8914,0
M0007,3081,2026-08-15,2026-08-15T15:11:53+09:00,-1300,-3300,48.9425,0
M0007,3081,2026-08-15,2026-08-15T16:34:01+09:00,-1600,-3600,50.3114,0
M0007,3081,2026-08-15,2026-08-15T17:11:17+09:00,-2500,-4500,50.9325,0
M0007,3081,2026-08-15,2026-08-15T17:58:39+09:00,-2600,-4600,51.7219,0
M0007,3081,2026-08-15,2026-08-15T20:01:19+09:00,-3100,-5100,53.7664,0
M0007,3081,2026-08-15,2026-08-15T20:38:25+09:00,-2600,-4600,54.3847,0
M0007,3081,2026-08-15,2026-08-15T21:25:49+09:00,-3100,-5100,55.1747,0
M0007,3081,2026-08-15,2026-08-15T22:04:23+09:00,-3200,-5200,55.8175,0
M0007,3081,2026-08-15,2026-08-15T22:41:53+09:00,-3800,-5800,56.4425,0
M0007,3081,2026-08-16,2026-08-16T10:53:41+09:00,-100,-5800,56.4425,1
M0007,3081,2026-08-16,2026-08-16T11:28:27+09:00,400,-5300,57.0219,0
M0007,3081,2026-08-16,2026-08-16T12:02:27+09:00,-100,-5800,57.5886,0
M0007,3081,2026-08-16,2026-08-16T12:35:49+09:00,-400,-6100,58.1447,0
M0007,3081,2026-08-16,2026-08-16T13:06:49+09:00,-1000,-6700,58.6614,0
M0007,3081,2026-08-16,2026-08-16T13:36:19+09:00,-800,-6500,59.1531,0
M0007,3081,2026-08-16,2026-08-16T14:09:21+09:00,-1600,-7300,59.7036,0
M0007,3081,2026-08-16,2026-08-16T14:51:21+09:00,-2400,-8100,60.4036,0
M0007,3081,2026-08-16,2026-08-16T15:29:10+09:00,-2600,-8300,61.0339,0
M0007,3081,2026-08-16,2026-08-16T16:05:23+09:00,-2100,-7800,61.6375,0
M0007,3081,2026-08-16,2026-08-16T16:39:55+09:00,-2400,-8100,62.2131,0
M0007,3081,2026-08-16,2026-08-16T17:30:17+09:00,-1700,-7400,63.0525,0
M0007,3081,2026-08-16,2026-08-16T18:07:35+09:00,-2100,-7800,63.6742,0
M0007,3081,2026-08-16,2026-08-16T18:38:25+09:00,-2000,-7700,64.1881,0
M0007,3081,2026-08-16,2026-08-16T19:40:19+09:00,-3000,-8700,65.2197,0
M0007,3081,2026-08-16,2026-08-16T20:25:39+09:00,-3600,-9300,65.9753,0
M0007,3081,2026-08-16,2026-08-16T21:04:51+09:00,-4000,-9700,66.6286,0
M0007,3081,2026-08-16,2026-08-16T21:42:13+09:00,-3800,-9500,67.2514,0
M0007,3081,2026-08-17,2026-08-17T10:52:31+09:00,0,-9500,67.2514,1
M0007,3081,2026-08-17,2026-08-17T13:07:15+09:00,2000,-7500,69.4969,0
M0007,3081,2026-08-17,2026-08-17T13:35:21+09:00,3500,-6000,69.9653,0
M0007,3081,2026-08-17,2026-08-17T14:03:11+09:00,2800,-6700,70.4292,0
M0007,3081,2026-08-17,2026-08-17T14:36:43+09:00,3000,-6500,70.9881,0
M0007,3081,2026-08-17,2026-08-17T15:11:21+09:00,2900,-6600,71.5653,0
M0007,3081,2026-08-17,2026-08-17T15:59:33+09:00,2400,-7100,72.3686,0
M0007,3081,2026-08-17,2026-08-17T16:33:27+09:00,2000,-7500,72.9336,0
M0007,3081,2026-08-17,2026-08-17T17:09:07+09:00,2200,-7300,73.5281,0
M0007,3081,2026-08-17,2026-08-17T17:58:27+09:00,2000,-7500,74.3503,0
M0007,3081,2026-08-17,2026-08-17T18:33:03+09:00,2800,-6700,74.9269,0
M0007,3081,2026-08-17,2026-08-17T19:09:23+09:00,2400,-7100,75.5325,0
M0007,3081,2026-08-17,2026-08-17T19:59:55+09:00,1900,-7600,76.3747,0
M0007,3081,2026-08-17,2026-08-17T20:35:21+09:00,3500,-6000,76.9653,0
M0007,3081,2026-08-17,2026-08-17T21:13:05+09:00,6500,-3000,77.5942,0
M0007,3081,2026-08-17,2026-08-17T21:59:13+09:00,7500,-2000,78.3631,0
M0007,3081,2026-08-17,2026-08-17T22:34:49+09:00,8900,-600,78.9564,0
M0007,3081,2026-08-18,2026-08-18T10:52:51+09:00,-100,-600,78.9564,1
M0007,3081,2026-08-18,2026-08-18T11:28:45+09:00,700,200,79.5547,0
M0007,3081,2026-08-18,2026-08-18T12:02:47+09:00,1400,900,80.1219,0
M0007,3081,2026-08-18,2026-08-18T12:35:21+09:00,3100,2600,80.6647,0
M0007,3081,2026-08-18,2026-08-18T13:07:37+09:00,3700,3200,81.2025,0
M0007,3081,2026-08-18,2026-08-18T13:35:43+09:00,3500,3000,81.6708,0
M0007,3081,2026-08-18,2026-08-18T14:04:28+09:00,3400,2900,82.1500,0
M0008,3082,2026-08-11,2026-08-11T10:53:13+09:00,-100,-100,0.0000,1
M0008,3082,2026-08-11,2026-08-11T11:28:39+09:00,-700,-700,0.5906,0
M0008,3082,2026-08-11,2026-08-11T12:02:43+09:00,-200,-200,1.1583,0
M0008,3082,2026-08-11,2026-08-11T12:36:02+09:00,1800,1800,1.7136,0
M0008,3082,2026-08-11,2026-08-11T13:06:25+09:00,2500,2500,2.2200,0
M0008,3082,2026-08-11,2026-08-11T13:34:33+09:00,1900,1900,2.6889,0
M0008,3082,2026-08-11,2026-08-11T14:09:42+09:00,1000,1000,3.2747,0
M0008,3082,2026-08-11,2026-08-11T15:29:09+09:00,500,500,4.5989,0
M0008,3082,2026-08-11,2026-08-11T16:05:23+09:00,400,400,5.2028,0
M0008,3082,2026-08-11,2026-08-11T16:40:17+09:00,-1000,-1000,5.7844,0
M0008,3082,2026-08-11,2026-08-11T17:28:47+09:00,100,100,6.5928,0
M0008,3082,2026-08-11,2026-08-11T18:41:47+09:00,-100,-100,7.8094,0
M0008,3082,2026-08-11,2026-08-11T19:30:51+09:00,-500,-500,8.6272,0
M0008,3082,2026-08-11,2026-08-11T20:08:57+09:00,-200,-200,9.2622,0
M0008,3082,2026-08-12,2026-08-12T10:53:47+09:00,0,-200,9.2622,1
M0008,3082,2026-08-12,2026-08-12T11:28:45+09:00,-600,-800,9.8450,0
M0008,3082,2026-08-12,2026-08-12T12:02:51+09:00,-1100,-1300,10.4133,0
M0008,3082,2026-08-12,2026-08-12T12:36:01+09:00,-400,-600,10.9661,0
M0008,3082,2026-08-12,2026-08-12T13:06:31+09:00,-300,-500,11.4744,0
M0008,3082,2026-08-12,2026-08-12T13:35:53+09:00,-900,-1100,11.9639,0
M0008,3082,2026-08-12,2026-08-12T14:11:01+09:00,2800,2600,12.5494,0
M0008,3082,2026-08-12,2026-08-12T14:56:33+09:00,2300,2100,13.3083,0
M0008,3082,2026-08-12,2026-08-12T15:31:45+09:00,2700,2500,13.8950,0
M0008,3082,2026-08-12,2026-08-12T16:07:57+09:00,2800,2600,14.4983,0
M0008,3082,2026-08-12,2026-08-12T16:35:17+09:00,3000,2800,14.9539,0
M0008,3082,2026-08-12,2026-08-12T17:36:51+09:00,3700,3500,15.9800,0
M0008,3082,2026-08-12,2026-08-12T18:14:03+09:00,4000,3800,16.6000,0
M0008,3082,2026-08-12,2026-08-12T19:01:02+09:00,5600,5400,17.3831,0
M0008,3082,2026-08-12,2026-08-12T19:36:51+09:00,8000,7800,17.9800,0
M0008,3082,2026-08-12,2026-08-12T21:03:27+09:00,8500,8300,19.4233,0
M0008,3082,2026-08-12,2026-08-12T23:05:02+09:00,8400,8200,21.4497,0
M0008,3082,2026-08-13,2026-08-13T10:54:54+09:00,0,8200,21.4497,1
M0008,3082,2026-08-13,2026-08-13T11:29:13+09:00,-100,8100,22.0217,0
M0008,3082,2026-08-13,2026-08-13T12:03:39+09:00,-800,7400,22.5956,0
M0008,3082,2026-08-13,2026-08-13T12:36:57+09:00,-1200,7000,23.1506,0
M0008,3082,2026-08-13,2026-08-13T13:09:39+09:00,-1700,6500,23.6956,0
M0008,3082,2026-08-13,2026-08-13T14:00:59+09:00,-2300,5900,24.5511,0
M0008,3082,2026-08-13,2026-08-13T14:35:09+09:00,-2500,5700,25.1206,0
M0008,3082,2026-08-13,2026-08-13T15:11:23+09:00,-3500,4700,25.7244,0
M0008,3082,2026-08-13,2026-08-13T15:58:27+09:00,-4100,4100,26.5089,0
M0008,3082,2026-08-13,2026-08-13T17:10:25+09:00,-4200,4000,27.7083,0
M0008,3082,2026-08-13,2026-08-13T17:59:47+09:00,-3000,5200,28.5311,0
M0008,3082,2026-08-13,2026-08-13T18:36:04+09:00,-200,8000,29.1358,0
M0008,3082,2026-08-13,2026-08-13T19:14:33+09:00,1600,9800,29.7772,0
M0008,3082,2026-08-13,2026-08-13T20:02:43+09:00,1300,9500,30.5800,0
M0008,3082,2026-08-13,2026-08-13T20:39:10+09:00,0,8200,31.1875,0
M0008,3082,2026-08-13,2026-08-13T21:23:43+09:00,400,8600,31.9300,0
M0008,3082,2026-08-14,2026-08-14T10:54:41+09:00,-100,8600,31.9300,1
M0008,3082,2026-08-14,2026-08-14T11:29:45+09:00,-600,8100,32.5144,0
M0008,3082,2026-08-14,2026-08-14T12:04:15+09:00,-1000,7700,33.0894,0
M0008,3082,2026-08-14,2026-08-14T12:37:28+09:00,-1600,7100,33.6431,0
M0008,3082,2026-08-14,2026-08-14T13:06:37+09:00,-500,8200,34.1289,0
M0008,3082,2026-08-14,2026-08-14T14:10:37+09:00,-1000,7700,35.1956,0
M0008,3082,2026-08-14,2026-08-14T14:55:41+09:00,-800,7900,35.9467,0
M0008,3082,2026-08-14,2026-08-14T15:31:41+09:00,-1300,7400,36.5467,0
M0008,3082,2026-08-14,2026-08-14T16:08:02+09:00,-1100,7600,37.1525,0
M0008,3082,2026-08-14,2026-08-14T16:41:57+09:00,-1200,7500,37.7178,0
M0008,3082,2026-08-14,2026-08-14T17:30:37+09:00,-600,8100,38.5289,0
M0008,3082,2026-08-14,2026-08-14T18:07:43+09:00,-400,8300,39.1472,0
M0008,3082,2026-08-14,2026-08-14T18:43:04+09:00,-1800,6900,39.7364,0
M0008,3082,2026-08-14,2026-08-14T19:31:33+09:00,-2500,6200,40.5444,0
M0008,3082,2026-08-14,2026-08-14T20:09:17+09:00,-2300,6400,41.1733,0
M0008,3082,2026-08-14,2026-08-14T21:33:02+09:00,-1700,7000,42.5692,0
M0008,3082,2026-08-15,2026-08-15T10:54:13+09:00,-100,7000,42.5692,1
M0008,3082,2026-08-15,2026-08-15T11:29:09+09:00,400,7500,43.1514,0
M0008,3082,2026-08-15,2026-08-15T12:03:27+09:00,-300,6800,43.7231,0
M0008,3082,2026-08-15,2026-08-15T12:36:37+09:00,-800,6300,44.2758,0
M0008,3082,2026-08-15,2026-08-15T13:08:49+09:00,-2200,4900,44.8125,0
M0008,3082,2026-08-15,2026-08-15T14:01:55+09:00,-2100,5000,45.6975,0
M0008,3082,2026-08-15,2026-08-15T14:36:09+09:00,-200,6900,46.2681,0
M0008,3082,2026-08-15,2026-08-15T15:11:53+09:00,3400,10500,46.8636,0
M0008,3082,2026-08-15,2026-08-15T15:58:43+09:00,3100,10200,47.6442,0
M0008,3082,2026-08-15,2026-08-15T16:34:01+09:00,2700,9800,48.2325,0
M0008,3082,2026-08-15,2026-08-15T17:11:17+09:00,2000,9100,48.8536,0
M0008,3082,2026-08-15,2026-08-15T18:35:13+09:00,2200,9300,50.2525,0
M0008,3082,2026-08-15,2026-08-15T19:12:53+09:00,1700,8800,50.8803,0
M0008,3082,2026-08-15,2026-08-15T20:01:19+09:00,4100,11200,51.6875,0
M0008,3082,2026-08-15,2026-08-15T20:38:25+09:00,7800,14900,52.3058,0
M0008,3082,2026-08-15,2026-08-15T21:25:49+09:00,9200,16300,53.0958,0
M0008,3082,2026-08-15,2026-08-15T22:04:23+09:00,9100,16200,53.7386,0
M0008,3082,2026-08-15,2026-08-15T22:41:53+09:00,8500,15600,54.3636,0
M0008,3082,2026-08-16,2026-08-16T10:53:41+09:00,-100,15600,54.3636,1
M0008,3082,2026-08-16,2026-08-16T11:28:27+09:00,200,15900,54.9431,0
M0008,3082,2026-08-16,2026-08-16T12:02:27+09:00,-500,15200,55.5097,0
M0008,3082,2026-08-16,2026-08-16T12:35:49+09:00,0,15700,56.0658,0
M0008,3082,2026-08-16,2026-08-16T13:06:49+09:00,-600,15100,56.5825,0
M0008,3082,2026-08-16,2026-08-16T13:36:19+09:00,-700,15000,57.0742,0
M0008,3082,2026-08-16,2026-08-16T14:09:21+09:00,-1400,14300,57.6247,0
M0008,3082,2026-08-16,2026-08-16T14:51:21+09:00,-2000,13700,58.3247,0
M0008,3082,2026-08-16,2026-08-16T15:29:10+09:00,-1500,14200,58.9550,0
M0008,3082,2026-08-16,2026-08-16T16:05:23+09:00,-1000,14700,59.5586,0
M0008,3082,2026-08-16,2026-08-16T16:39:55+09:00,-2000,13700,60.1342,0
M0008,3082,2026-08-16,2026-08-16T17:30:17+09:00,-2200,13500,60.9736,0
M0008,3082,2026-08-16,2026-08-16T18:07:35+09:00,-2100,13600,61.5953,0
M0008,3082,2026-08-16,2026-08-16T18:38:25+09:00,-3500,12200,62.1092,0
M0008,3082,2026-08-16,2026-08-16T19:40:19+09:00,-3400,12300,63.1408,0
M0008,3082,2026-08-16,2026-08-16T20:25:39+09:00,-4000,11700,63.8964,0
M0008,3082,2026-08-16,2026-08-16T21:04:51+09:00,-4600,11100,64.5497,0
M0008,3082,2026-08-17,2026-08-17T10:52:31+09:00,0,11100,64.5497,1
M0008,3082,2026-08-17,2026-08-17T12:34:35+09:00,-400,10700,66.2508,0
M0008,3082,2026-08-17,2026-08-17T13:07:15+09:00,-500,10600,66.7953,0
M0008,3082,2026-08-17,2026-08-17T14:36:43+09:00,-1100,10000,68.2864,0
M0008,3082,2026-08-17,2026-08-17T15:11:21+09:00,-900,10200,68.8636,0
M0008,3082,2026-08-17,2026-08-17T17:58:27+09:00,-1200,9900,71.6486,0
M0008,3082,2026-08-17,2026-08-17T18:33:03+09:00,-1700,9400,72.2253,0
M0008,3082,2026-08-17,2026-08-17T19:09:23+09:00,-200,10900,72.8308,0
M0008,3082,2026-08-17,2026-08-17T19:59:55+09:00,400,11500,73.6731,0
M0008,3082,2026-08-17,2026-08-17T20:35:21+09:00,-400,10700,74.2636,0
M0008,3082,2026-08-17,2026-08-17T21:13:05+09:00,0,11100,74.8925,0
M0008,3082,2026-08-17,2026-08-17T21:59:13+09:00,-700,10400,75.6614,0
M0008,3082,2026-08-17,2026-08-17T22:34:49+09:00,-900,10200,76.2547,0
M0008,3082,2026-08-18,2026-08-18T10:52:51+09:00,-200,10200,76.2547,1
M0008,3082,2026-08-18,2026-08-18T11:28:45+09:00,-700,9700,76.8531,0
M0008,3082,2026-08-18,2026-08-18T12:02:47+09:00,-500,9900,77.4203,0
M0008,3082,2026-08-18,2026-08-18T12:35:21+09:00,-900,9500,77.9631,0
M0008,3082,2026-08-18,2026-08-18T13:07:37+09:00,-400,10000,78.5008,0
M0008,3082,2026-08-18,2026-08-18T13:35:43+09:00,-200,10200,78.9692,0
M0008,3082,2026-08-18,2026-08-18T14:04:28+09:00,500,10900,79.4483,0
M0009,3083,2026-08-11,2026-08-11T10:53:13+09:00,0,0,0.0000,1
M0009,3083,2026-08-11,2026-08-11T11:28:39+09:00,-400,-400,0.5906,0
M0009,3083,2026-08-11,2026-08-11T12:02:43+09:00,-900,-900,1.1583,0
M0009,3083,2026-08-11,2026-08-11T12:36:02+09:00,-800,-800,1.7136,0
M0009,3083,2026-08-11,2026-08-11T13:06:25+09:00,-1400,-1400,2.2200,0
M0009,3083,2026-08-11,2026-08-11T13:34:33+09:00,-2100,-2100,2.6889,0
M0009,3083,2026-08-11,2026-08-11T14:09:42+09:00,-300,-300,3.2747,0
M0009,3083,2026-08-11,2026-08-11T14:50:37+09:00,200,200,3.9567,0
M0009,3083,2026-08-11,2026-08-11T15:29:09+09:00,-300,-300,4.5989,0
M0009,3083,2026-08-11,2026-08-11T16:05:23+09:00,700,700,5.2028,0
M0009,3083,2026-08-11,2026-08-11T16:40:17+09:00,0,0,5.7844,0
M0009,3083,2026-08-11,2026-08-11T17:28:47+09:00,-800,-800,6.5928,0
M0009,3083,2026-08-11,2026-08-11T18:06:29+09:00,-100,-100,7.2211,0
M0009,3083,2026-08-11,2026-08-11T18:41:47+09:00,-700,-700,7.8094,0
M0009,3083,2026-08-11,2026-08-11T19:30:51+09:00,-1100,-1100,8.6272,0
M0009,3083,2026-08-11,2026-08-11T20:08:57+09:00,-1000,-1000,9.2622,0
M0009,3083,2026-08-11,2026-08-11T21:03:30+09:00,-300,-300,10.1714,0
M0009,3083,2026-08-12,2026-08-12T10:53:47+09:00,0,-300,10.1714,1
M0009,3083,2026-08-12,2026-08-12T12:36:01+09:00,-200,-500,11.8753,0
M0009,3083,2026-08-12,2026-08-12T13:06:31+09:00,-700,-1000,12.3836,0
M0009,3083,2026-08-12,2026-08-12T13:35:53+09:00,-400,-700,12.8731,0
M0009,3083,2026-08-12,2026-08-12T15:31:45+09:00,-1000,-1300,14.8042,0
M0009,3083,2026-08-12,2026-08-12T16:07:57+09:00,-1700,-2000,15.4075,0
M0009,3083,2026-08-12,2026-08-12T16:35:17+09:00,-1800,-2100,15.8631,0
M0009,3083,2026-08-12,2026-08-12T17:36:51+09:00,-2100,-2400,16.8892,0
M0009,3083,2026-08-12,2026-08-12T18:14:03+09:00,-1400,-1700,17.5092,0
M0009,3083,2026-08-13,2026-08-13T10:54:54+09:00,-100,-1700,17.5092,1
M0009,3083,2026-08-13,2026-08-13T11:29:13+09:00,-600,-2200,18.0811,0
M0009,3083,2026-08-13,2026-08-13T12:03:39+09:00,-1200,-2800,18.6550,0
M0009,3083,2026-08-13,2026-08-13T12:36:57+09:00,-1600,-3200,19.2100,0
M0009,3083,2026-08-13,2026-08-13T13:09:39+09:00,-200,-1800,19.7550,0
M0009,3083,2026-08-13,2026-08-13T14:00:59+09:00,-100,-1700,20.6106,0
M0009,3083,2026-08-13,2026-08-13T14:35:09+09:00,-800,-2400,21.1800,0
M0009,3083,2026-08-13,2026-08-13T15:11:23+09:00,-1000,-2600,21.7839,0
M0009,3083,2026-08-13,2026-08-13T15:58:27+09:00,-1700,-3300,22.5683,0
