machine_code,unit_number,data_date,sampled_at_jst,slump_value
M0026,3162,2026-08-15,2026-08-15T14:36:09+09:00,600
M0026,3162,2026-08-15,2026-08-15T15:11:53+09:00,2000
M0026,3162,2026-08-15,2026-08-15T15:58:43+09:00,1600
M0026,3162,2026-08-15,2026-08-15T16:34:01+09:00,1300
M0026,3162,2026-08-15,2026-08-15T17:11:17+09:00,600
M0026,3162,2026-08-15,2026-08-15T17:58:39+09:00,1800
M0026,3162,2026-08-15,2026-08-15T18:35:13+09:00,3600
M0026,3162,2026-08-15,2026-08-15T19:12:53+09:00,3300
M0026,3162,2026-08-15,2026-08-15T20:38:25+09:00,3600
M0026,3162,2026-08-15,2026-08-15T21:25:49+09:00,3100
M0026,3162,2026-08-15,2026-08-15T22:04:23+09:00,3200
M0026,3162,2026-08-15,2026-08-15T22:41:53+09:00,7500
M0026,3162,2026-08-15,2026-08-15T23:30:39+09:00,7700
M0027,3163,2026-08-15,2026-08-15T10:54:13+09:00,-100
M0027,3163,2026-08-15,2026-08-15T11:29:09+09:00,-500
M0027,3163,2026-08-15,2026-08-15T12:03:27+09:00,-1200
M0027,3163,2026-08-15,2026-08-15T12:36:37+09:00,-1900
M0027,3163,2026-08-15,2026-08-15T14:01:55+09:00,-2000
M0027,3163,2026-08-15,2026-08-15T14:36:09+09:00,-2700
M0027,3163,2026-08-15,2026-08-15T15:11:53+09:00,-3400
M0027,3163,2026-08-15,2026-08-15T15:58:43+09:00,-4000
M0027,3163,2026-08-15,2026-08-15T16:34:01+09:00,-3600
M0027,3163,2026-08-15,2026-08-15T17:11:17+09:00,-4400
M0027,3163,2026-08-15,2026-08-15T17:58:39+09:00,-5100
M0027,3163,2026-08-15,2026-08-15T18:35:13+09:00,-5700
M0027,3163,2026-08-15,2026-08-15T19:12:53+09:00,-6800
M0027,3163,2026-08-15,2026-08-15T20:01:19+09:00,-5000
M0027,3163,2026-08-15,2026-08-15T20:38:25+09:00,-3800
M0027,3163,2026-08-15,2026-08-15T22:04:23+09:00,-4200
M0027,3163,2026-08-15,2026-08-15T22:41:53+09:00,-4300
M0028,3164,2026-08-15,2026-08-15T10:54:13+09:00,-100
M0028,3164,2026-08-15,2026-08-15T11:29:09+09:00,-900
M0028,3164,2026-08-15,2026-08-15T12:03:27+09:00,-1300
M0028,3164,2026-08-15,2026-08-15T12:36:37+09:00,-2000
M0028,3164,2026-08-15,2026-08-15T13:08:49+09:00,-2800
M0028,3164,2026-08-15,2026-08-15T14:01:55+09:00,-2200
M0028,3164,2026-08-15,2026-08-15T14:36:09+09:00,-3000
M0028,3164,2026-08-15,2026-08-15T15:11:53+09:00,-3800
M0028,3164,2026-08-15,2026-08-15T15:58:43+09:00,-4000
M0028,3164,2026-08-15,2026-08-15T16:34:01+09:00,-4200
M0028,3164,2026-08-15,2026-08-15T17:11:17+09:00,-5000
M0028,3164,2026-08-15,2026-08-15T17:58:39+09:00,-5600
M0028,3164,2026-08-15,2026-08-15T18:35:13+09:00,-6200
M0028,3164,2026-08-15,2026-08-15T19:12:53+09:00,-7100
M0028,3164,2026-08-15,2026-08-15T20:01:19+09:00,-7500
M0028,3164,2026-08-15,2026-08-15T20:38:25+09:00,-5400
M0029,3165,2026-08-15,2026-08-15T10:54:13+09:00,-200
M0029,3165,2026-08-15,2026-08-15T11:29:09+09:00,-900
M0029,3165,2026-08-15,2026-08-15T12:03:27+09:00,100
M0029,3165,2026-08-15,2026-08-15T12:36:37+09:00,2100
M0029,3165,2026-08-15,2026-08-15T13:08:49+09:00,1900
M0029,3165,2026-08-15,2026-08-15T14:01:55+09:00,1200
M0029,3165,2026-08-15,2026-08-15T14:36:09+09:00,1600
M0029,3165,2026-08-15,2026-08-15T15:11:53+09:00,1900
M0029,3165,2026-08-15,2026-08-15T15:58:43+09:00,1600
M0029,3165,2026-08-15,2026-08-15T16:34:01+09:00,2200
M0029,3165,2026-08-15,2026-08-15T17:11:17+09:00,1700
M0029,3165,2026-08-15,2026-08-15T17:58:39+09:00,1300
M0029,3165,2026-08-15,2026-08-15T18:35:13+09:00,1800
M0029,3165,2026-08-15,2026-08-15T19:12:53+09:00,900
M0029,3165,2026-08-15,2026-08-15T20:01:19+09:00,1700
M0029,3165,2026-08-15,2026-08-15T20:38:25+09:00,3500
M0029,3165,2026-08-15,2026-08-15T21:25:49+09:00,3800
M0030,3166,2026-08-15,2026-08-15T10:54:13+09:00,-100
M0030,3166,2026-08-15,2026-08-15T12:03:27+09:00,-900
M0030,3166,2026-08-15,2026-08-15T12:36:37+09:00,-1500
M0030,3166,2026-08-15,2026-08-15T13:08:49+09:00,-1300
M0030,3166,2026-08-15,2026-08-15T14:01:55+09:00,-1800
M0030,3166,2026-08-15,2026-08-15T14:36:09+09:00,-2300
M0030,3166,2026-08-15,2026-08-15T15:11:53+09:00,-1800
M0030,3166,2026-08-15,2026-08-15T15:58:43+09:00,-2500
M0030,3166,2026-08-15,2026-08-15T16:34:01+09:00,-2200
M0030,3166,2026-08-15,2026-08-15T17:11:17+09:00,-2800
M0030,3166,2026-08-15,2026-08-15T17:58:39+09:00,-3400
M0030,3166,2026-08-15,2026-08-15T18:35:13+09:00,-3600
M0030,3166,2026-08-15,2026-08-15T19:12:53+09:00,-4300
M0030,3166,2026-08-15,2026-08-15T20:01:19+09:00,-2200
M0030,3166,2026-08-15,2026-08-15T20:38:25+09:00,200
M0030,3166,2026-08-15,2026-08-15T21:25:49+09:00,-100
M0001,3075,2026-08-16,2026-08-16T10:53:41+09:00,-100
M0001,3075,2026-08-16,2026-08-16T11:28:27+09:00,500
M0001,3075,2026-08-16,2026-08-16T12:35:49+09:00,-100
M0001,3075,2026-08-16,2026-08-16T14:09:21+09:00,-200
M0001,3075,2026-08-16,2026-08-16T14:51:21+09:00,-800
M0001,3075,2026-08-16,2026-08-16T15:29:10+09:00,-1400
M0001,3075,2026-08-16,2026-08-16T16:05:23+09:00,-1800
M0001,3075,2026-08-16,2026-08-16T16:39:55+09:00,-1300
M0001,3075,2026-08-16,2026-08-16T17:30:17+09:00,400
M0001,3075,2026-08-16,2026-08-16T18:07:35+09:00,900
M0001,3075,2026-08-16,2026-08-16T18:38:25+09:00,1300
M0001,3075,2026-08-16,2026-08-16T19:40:19+09:00,3600
M0001,3075,2026-08-16,2026-08-16T20:25:39+09:00,3100
M0001,3075,2026-08-16,2026-08-16T21:04:51+09:00,3800
M0002,3076,2026-08-16,2026-08-16T10:53:41+09:00,-200
M0002,3076,2026-08-16,2026-08-16T12:02:27+09:00,-300
M0002,3076,2026-08-16,2026-08-16T12:35:49+09:00,500
M0002,3076,2026-08-16,2026-08-16T13:06:49+09:00,-100
M0002,3076,2026-08-16,2026-08-16T13:36:19+09:00,200
M0002,3076,2026-08-16,2026-08-16T14:09:21+09:00,3400
M0002,3076,2026-08-16,2026-08-16T14:51:21+09:00,3100
M0002,3076,2026-08-16,2026-08-16T15:29:10+09:00,2700
M0002,3076,2026-08-16,2026-08-16T16:05:23+09:00,2800
M0002,3076,2026-08-16,2026-08-16T16:39:55+09:00,1800
M0002,3076,2026-08-16,2026-08-16T17:30:17+09:00,1200
M0002,3076,2026-08-16,2026-08-16T18:07:35+09:00,1000
M0002,3076,2026-08-16,2026-08-16T18:38:25+09:00,300
M0002,3076,2026-08-16,2026-08-16T19:40:19+09:00,600
M0002,3076,2026-08-16,2026-08-16T20:25:39+09:00,-200
M0002,3076,2026-08-16,2026-08-16T21:04:51+09:00,200
M0002,3076,2026-08-16,2026-08-16T21:42:13+09:00,-1000
M0002,3076,2026-08-16,2026-08-16T22:32:01+09:00,-700
M0003,3077,2026-08-16,2026-08-16T10:53:41+09:00,-100
M0003,3077,2026-08-16,2026-08-16T11:28:27+09:00,200
M0003,3077,2026-08-16,2026-08-16T12:02:27+09:00,100
M0003,3077,2026-08-16,2026-08-16T12:35:49+09:00,800
M0003,3077,2026-08-16,2026-08-16T13:06:49+09:00,400
M0003,3077,2026-08-16,2026-08-16T13:36:19+09:00,-300
M0003,3077,2026-08-16,2026-08-16T14:09:21+09:00,-700
M0003,3077,2026-08-16,2026-08-16T14:51:21+09:00,-200
M0003,3077,2026-08-16,2026-08-16T15:29:10+09:00,-500
M0003,3077,2026-08-16,2026-08-16T16:05:23+09:00,-1100
M0003,3077,2026-08-16,2026-08-16T16:39:55+09:00,-800
M0003,3077,2026-08-16,2026-08-16T17:30:17+09:00,-900
M0003,3077,2026-08-16,2026-08-16T18:07:35+09:00,-600
M0003,3077,2026-08-16,2026-08-16T18:38:25+09:00,-700
M0003,3077,2026-08-16,2026-08-16T19:40:19+09:00,-1300
M0003,3077,2026-08-16,2026-08-16T20:25:39+09:00,-1900
M0003,3077,2026-08-16,2026-08-16T21:04:51+09:00,-2500
M0003,3077,2026-08-16,2026-08-16T21:42:13+09:00,-3800
M0003,3077,2026-08-16,2026-08-16T22:32:01+09:00,-3500
M0004,3078,2026-08-16,2026-08-16T10:53:41+09:00,-200
M0004,3078,2026-08-16,2026-08-16T11:28:27+09:00,-800
M0004,3078,2026-08-16,2026-08-16T12:02:27+09:00,-600
M0004,3078,2026-08-16,2026-08-16T12:35:49+09:00,-900
M0004,3078,2026-08-16,2026-08-16T13:06:49+09:00,-1400
M0004,3078,2026-08-16,2026-08-16T13:36:19+09:00,-1000
M0004,3078,2026-08-16,2026-08-16T14:09:21+09:00,-2200
M0004,3078,2026-08-16,2026-08-16T14:51:21+09:00,-2300
M0004,3078,2026-08-16,2026-08-16T15:29:10+09:00,-2900
M0004,3078,2026-08-16,2026-08-16T16:05:23+09:00,-3200
M0004,3078,2026-08-16,2026-08-16T16:39:55+09:00,-3300
M0004,3078,2026-08-16,2026-08-16T17:30:17+09:00,-3100
M0004,3078,2026-08-16,2026-08-16T18:07:35+09:00,-3400
M0004,3078,2026-08-16,2026-08-16T18:38:25+09:00,-2900
M0004,3078,2026-08-16,2026-08-16T19:40:19+09:00,800
M0004,3078,2026-08-16,2026-08-16T20:25:39+09:00,600
M0005,3079,2026-08-16,2026-08-16T10:53:41+09:00,-300
M0005,3079,2026-08-16,2026-08-16T11:28:27+09:00,-800
M0005,3079,2026-08-16,2026-08-16T12:02:27+09:00,-700
M0005,3079,2026-08-16,2026-08-16T12:35:49+09:00,-1300
M0005,3079,2026-08-16,2026-08-16T13:06:49+09:00,-2000
M0005,3079,2026-08-16,2026-08-16T13:36:19+09:00,-2600
M0005,3079,2026-08-16,2026-08-16T14:09:21+09:00,-2700
M0005,3079,2026-08-16,2026-08-16T14:51:21+09:00,-2900
M0005,3079,2026-08-16,2026-08-16T15:29:10+09:00,-3300
M0005,3079,2026-08-16,2026-08-16T16:05:23+09:00,-4000
M0005,3079,2026-08-16,2026-08-16T16:39:55+09:00,-4900
M0005,3079,2026-08-16,2026-08-16T17:30:17+09:00,-4500
M0005,3079,2026-08-16,2026-08-16T18:07:35+09:00,-4700
M0005,3079,2026-08-16,2026-08-16T18:38:25+09:00,-5400
M0005,3079,2026-08-16,2026-08-16T19:40:19+09:00,-6000
M0005,3079,2026-08-16,2026-08-16T20:25:39+09:00,-6600
M0005,3079,2026-08-16,2026-08-16T21:04:51+09:00,-7300
M0005,3079,2026-08-16,2026-08-16T21:42:13+09:00,-8500
M0005,3079,2026-08-16,2026-08-16T22:32:01+09:00,-9100
M0005,3079,2026-08-16,2026-08-16T23:11:15+09:00,-9600
M0006,3080,2026-08-16,2026-08-16T10:53:41+09:00,-200
M0006,3080,2026-08-16,2026-08-16T11:28:27+09:00,-600
M0006,3080,2026-08-16,2026-08-16T12:02:27+09:00,-100
M0006,3080,2026-08-16,2026-08-16T12:35:49+09:00,-800
M0006,3080,2026-08-16,2026-08-16T13:06:49+09:00,-1500
M0006,3080,2026-08-16,2026-08-16T13:36:19+09:00,-2200
M0006,3080,2026-08-16,2026-08-16T14:09:21+09:00,-1200
M0006,3080,2026-08-16,2026-08-16T14:51:21+09:00,-1700
M0006,3080,2026-08-16,2026-08-16T15:29:10+09:00,-1300
M0006,3080,2026-08-16,2026-08-16T16:05:23+09:00,-500
M0006,3080,2026-08-16,2026-08-16T16:39:55+09:00,-200
M0006,3080,2026-08-16,2026-08-16T17:30:17+09:00,-700
M0006,3080,2026-08-16,2026-08-16T18:07:35+09:00,-1100
M0006,3080,2026-08-16,2026-08-16T18:38:25+09:00,-1700
M0006,3080,2026-08-16,2026-08-16T19:40:19+09:00,-800
M0006,3080,2026-08-16,2026-08-16T20:25:39+09:00,-1100
M0006,3080,2026-08-16,2026-08-16T21:04:51+09:00,100
M0006,3080,2026-08-16,2026-08-16T21:42:13+09:00,1300
M0006,3080,2026-08-16,2026-08-16T22:32:01+09:00,500
M0006,3080,2026-08-16,2026-08-16T23:11:15+09:00,100
M0007,3081,2026-08-16,2026-08-16T10:53:41+09:00,-100
M0007,3081,2026-08-16,2026-08-16T11:28:27+09:00,400
M0007,3081,2026-08-16,2026-08-16T12:02:27+09:00,-100
M0007,3081,2026-08-16,2026-08-16T12:35:49+09:00,-400
M0007,3081,2026-08-16,2026-08-16T13:06:49+09:00,-1000
M0007,3081,2026-08-16,2026-08-16T13:36:19+09:00,-800
M0007,3081,2026-08-16,2026-08-16T14:09:21+09:00,-1600
M0007,3081,2026-08-16,2026-08-16T14:51:21+09:00,-2400
M0007,3081,2026-08-16,2026-08-16T15:29:10+09:00,-2600
M0007,3081,2026-08-16,2026-08-16T16:05:23+09:00,-2100
M0007,3081,2026-08-16,2026-08-16T16:39:55+09:00,-2400
M0007,3081,2026-08-16,2026-08-16T17:30:17+09:00,-1700
M0007,3081,2026-08-16,2026-08-16T18:07:35+09:00,-2100
M0007,3081,2026-08-16,2026-08-16T18:38:25+09:00,-2000
M0007,3081,2026-08-16,2026-08-16T19:40:19+09:00,-3000
M0007,3081,2026-08-16,2026-08-16T20:25:39+09:00,-3600
M0007,3081,2026-08-16,2026-08-16T21:04:51+09:00,-4000
M0007,3081,2026-08-16,2026-08-16T21:42:13+09:00,-3800
M0008,3082,2026-08-16,2026-08-16T10:53:41+09:00,-100
M0008,3082,2026-08-16,2026-08-16T11:28:27+09:00,200
M0008,3082,2026-08-16,2026-08-16T12:02:27+09:00,-500
M0008,3082,2026-08-16,2026-08-16T12:35:49+09:00,0
M0008,3082,2026-08-16,2026-08-16T13:06:49+09:00,-600
M0008,3082,2026-08-16,2026-08-16T13:36:19+09:00,-700
M0008,3082,2026-08-16,2026-08-16T14:09:21+09:00,-1400
M0008,3082,2026-08-16,2026-08-16T14:51:21+09:00,-2000
M0008,3082,2026-08-16,2026-08-16T15:29:10+09:00,-1500
M0008,3082,2026-08-16,2026-08-16T16:05:23+09:00,-1000
M0008,3082,2026-08-16,2026-08-16T16:39:55+09:00,-2000
M0008,3082,2026-08-16,2026-08-16T17:30:17+09:00,-2200
M0008,3082,2026-08-16,2026-08-16T18:07:35+09:00,-2100
M0008,3082,2026-08-16,2026-08-16T18:38:25+09:00,-3500
M0008,3082,2026-08-16,2026-08-16T19:40:19+09:00,-3400
M0008,3082,2026-08-16,2026-08-16T20:25:39+09:00,-4000
M0008,3082,2026-08-16,2026-08-16T21:04:51+09:00,-4600
M0009,3083,2026-08-16,2026-08-16T10:53:41+09:00,-100
M0009,3083,2026-08-16,2026-08-16T11:28:27+09:00,0
M0009,3083,2026-08-16,2026-08-16T12:02:27+09:00,2400
M0009,3083,2026-08-16,2026-08-16T12:35:49+09:00,5000
M0009,3083,2026-08-16,2026-08-16T13:06:49+09:00,7600
M0009,3083,2026-08-16,2026-08-16T13:36:19+09:00,7200
M0009,3083,2026-08-16,2026-08-16T14:09:21+09:00,7400
M0009,3083,2026-08-16,2026-08-16T14:51:21+09:00,6700
M0009,3083,2026-08-16,2026-08-16T15:29:10+09:00,6400
M0009,3083,2026-08-16,2026-08-16T16:05:23+09:00,5800
M0009,3083,2026-08-16,2026-08-16T16:39:55+09:00,6600
M0009,3083,2026-08-16,2026-08-16T17:30:17+09:00,6400
M0009,3083,2026-08-16,2026-08-16T18:07:35+09:00,5600
M0009,3083,2026-08-16,2026-08-16T18:38:25+09:00,4400
M0009,3083,2026-08-16,2026-08-16T19:40:19+09:00,6500
M0009,3083,2026-08-16,2026-08-16T20:25:39+09:00,8500
M0009,3083,2026-08-16,2026-08-16T21:04:51+09:00,10500
M0009,3083,2026-08-16,2026-08-16T21:42:13+09:00,9400
M0009,3083,2026-08-16,2026-08-16T22:32:01+09:00,9500
M0010,3084,2026-08-16,2026-08-16T10:53:41+09:00,-200
M0010,3084,2026-08-16,2026-08-16T11:28:27+09:00,1400
M0010,3084,2026-08-16,2026-08-16T12:02:27+09:00,1700
M0010,3084,2026-08-16,2026-08-16T12:35:49+09:00,1000
M0010,3084,2026-08-16,2026-08-16T13:06:49+09:00,500
M0010,3084,2026-08-16,2026-08-16T13:36:19+09:00,1200
M0010,3084,2026-08-16,2026-08-16T14:09:21+09:00,1400
M0010,3084,2026-08-16,2026-08-16T14:51:21+09:00,2000
M0010,3084,2026-08-16,2026-08-16T15:29:10+09:00,1700
M0010,3084,2026-08-16,2026-08-16T16:05:23+09:00,2600
M0010,3084,2026-08-16,2026-08-16T16:39:55+09:00,1200
M0010,3084,2026-08-16,2026-08-16T17:30:17+09:00,1300
M0010,3084,2026-08-16,2026-08-16T18:07:35+09:00,500
M0010,3084,2026-08-16,2026-08-16T18:38:25+09:00,-800
M0010,3084,2026-08-16,2026-08-16T19:40:19+09:00,200
M0010,3084,2026-08-16,2026-08-16T21:42:13+09:00,1000
M0010,3084,2026-08-16,2026-08-16T22:32:01+09:00,1900
M0011,3085,2026-08-16,2026-08-16T10:53:41+09:00,-100
M0011,3085,2026-08-16,2026-08-16T11:28:27+09:00,100
M0011,3085,2026-08-16,2026-08-16T12:02:27+09:00,700
M0011,3085,2026-08-16,2026-08-16T12:35:49+09:00,-100
M0011,3085,2026-08-16,2026-08-16T13:06:49+09:00,-700
M0011,3085,2026-08-16,2026-08-16T13:36:19+09:00,-800
M0011,3085,2026-08-16,2026-08-16T14:09:21+09:00,-1000
M0011,3085,2026-08-16,2026-08-16T14:51:21+09:00,-600
M0011,3085,2026-08-16,2026-08-16T15:29:10+09:00,-300
M0011,3085,2026-08-16,2026-08-16T16:05:23+09:00,-1000
M0011,3085,2026-08-16,2026-08-16T16:39:55+09:00,-1700
M0011,3085,2026-08-16,2026-08-16T17:30:17+09:00,-800
M0011,3085,2026-08-16,2026-08-16T18:07:35+09:00,-600
M0011,3085,2026-08-16,2026-08-16T18:38:25+09:00,-1300
M0011,3085,2026-08-16,2026-08-16T19:40:19+09:00,1000
M0011,3085,2026-08-16,2026-08-16T20:25:39+09:00,1200
M0011,3085,2026-08-16,2026-08-16T21:04:51+09:00,1500
M0011,3085,2026-08-16,2026-08-16T21:42:13+09:00,2300
M0011,3085,2026-08-16,2026-08-16T22:32:01+09:00,1900
M0012,3086,2026-08-16,2026-08-16T10:53:41+09:00,-100
M0012,3086,2026-08-16,2026-08-16T11:28:27+09:00,-700
M0012,3086,2026-08-16,2026-08-16T12:02:27+09:00,-900
M0012,3086,2026-08-16,2026-08-16T12:35:49+09:00,-1300
M0012,3086,2026-08-16,2026-08-16T13:06:49+09:00,-900
M0012,3086,2026-08-16,2026-08-16T13:36:19+09:00,-1300
M0012,3086,2026-08-16,2026-08-16T14:09:21+09:00,-800
M0012,3086,2026-08-16,2026-08-16T14:51:21+09:00,-900
M0012,3086,2026-08-16,2026-08-16T15:29:10+09:00,-1500
M0012,3086,2026-08-16,2026-08-16T16:05:23+09:00,-1600
M0012,3086,2026-08-16,2026-08-16T16:39:55+09:00,-2200
M0012,3086,2026-08-16,2026-08-16T17:30:17+09:00,-600
M0012,3086,2026-08-16,2026-08-16T18:07:35+09:00,200
M0012,3086,2026-08-16,2026-08-16T18:38:25+09:00,-1100
M0012,3086,2026-08-16,2026-08-16T19:40:19+09:00,-1300
M0012,3086,2026-08-16,2026-08-16T20:25:39+09:00,-1800
M0012,3086,2026-08-16,2026-08-16T21:04:51+09:00,-2400
M0012,3086,2026-08-16,2026-08-16T21:42:13+09:00,-2500
M0012,3086,2026-08-16,2026-08-16T22:32:01+09:00,-2700
M0012,3086,2026-08-16,2026-08-16T23:11:15+09:00,-2800
M0013,3087,2026-08-16,2026-08-16T10:53:41+09:00,-100
M0013,3087,2026-08-16,2026-08-16T11:28:27+09:00,-500
M0013,3087,2026-08-16,2026-08-16T12:35:49+09:00,-1200
M0013,3087,2026-08-16,2026-08-16T13:06:49+09:00,-1600
M0013,3087,2026-08-16,2026-08-16T13:36:19+09:00,-2000
M0013,3087,2026-08-16,2026-08-16T14:09:21+09:00,-500
M0013,3087,2026-08-16,2026-08-16T14:51:21+09:00,-200
M0013,3087,2026-08-16,2026-08-16T15:29:10+09:00,-900
M0013,3087,2026-08-16,2026-08-16T16:05:23+09:00,-1600
M0013,3087,2026-08-16,2026-08-16T16:39:55+09:00,-2200
